work_group_id	history_group_id	review_path	source_anchor	thread_count	review_source_count	available_review_source_count	unavailable_review_source_count	unchanged_review_source_count	changed_review_source_count	merged_anchor_count	current_path_state	path_change_candidate_count	path_change_candidates	single_change_candidate	validation_gate	history_state	next_action
work-r300-r2vb-c-void-r300-emit-rs482-r2vb-compute-loop-8eb5af635ade	history-changed-since-review-warning-clean-driver-build-and-focused-test-4313d16384c9	src/gallium/drivers/r300/r300_r2vb.c	void r300 emit rs482 r2vb compute loop struct r300 context r300	1	1	1	0	0	1	1	present	48	ccb499011d89d04f61dc012c6b2c526aa74ac231;58b08917a08c37453cf086817606dd83d25cab42;6433a9298befc2d703857013cff3cab162ff2391;f81f6cc8c6dcb5f570b234ad1762cf08c7ab5944;34d05bc659acf03bad0e8e0cbd3b182d028ee053;514f9713f432df755b3e7dd205f0d077351a7b43;a9c250640ce62c6c88065fb69adfe0b1be6d9b98;14aaa606408a0c007f00c24fa49f5b6a482b9ef6;9074bba904dca0198116561c42857c40223161a0;feffa63586b63306d8e20d79809136f48d49b7e3;bfc1791da763c59276bcac194d6a4bc68db5d2e1;c49f908b9fdb363056a9da9c7eac032a54e2bb13;d9657cf8380ebe5ff125967b76a4c2164faef2f8;f369ce5466dd3d40fce47ccf228fcdd048261765;68b94f735b215f02885ecc7b53ac98de03e6b95b;85585a7048f915b0eb79503c6e962ed31c438d34;2da6279178e215b67b24b692c0f506c114bd3d40;b4b6e662fa067dc0b0339185d246cb9072423259;34d4d329e02716972dfc92a3dfa0cefa04597fcf;daca21872649e2fd181ed71bfc73a6db5a2d2b60;9da9bb3bb957b0538af8410bf41106a151af336a;65154de0e147d4e9394627bc12c3425c12551e4e;35dd78a04bcd2581e3f7ae8c44ee2786821ca6d6;3b03c1b6346b489e703c0c825f64125b70e676a5;c7cfc31ce865fc5677c64f40944a83e46901494a;08e38b2dc9ad77a71758a3304ba431f7e2fd64e7;e4136947efd8a17e9e324278c9fe166a093dd093;a48a4ffe3defdc80b7378518dce99b85b98fb814;1b920c97607fd7e2bc9a4486f423313bd0eb8f34;8a5f01edd9fe48fb6ec95e0011705b391735275b;c123b4a4e3da2c23fa535c94ccbec6b5b04d291e;fabc109980f6a1c11f20256175104f8a8d881618;a1a64ce5da0b589720105e08c45a9c1151e4a266;df19f9f8ce039d894ee7bf5ed0158a873b5720e7;80d2ef69e648b4cd9f7319997a9e777eebbbdf46;3a629b5068d7332525037e26755cb9626c05dacb;e2a5b7bf8e69300643d4d6b613022c1001d0303b;ef9a7d3a730fefda515635117e1a34f4eca5e07b;25f47cfc2587ae7d59009f0c9a02ea0338e399ee;e6799cfcc2a82ce450d9ed6b39ff8f69cdd59f62;5b7fbd51140acd73c82e5c8d6ff9b9d50e01509b;7c33b75438441f5f45d6eb28bd10a77de5059333;81f1fd4b707dd87e7d49270e4ebd382ee9055f56;5d181e42181045dadef0276439805cfcfaac4371;e561b290b1b40aa7478f9751189b11b31e138e80;e3cc1217ce4b664a3d23e0441cb0e84e4a03b623;240973ba7c6fc0f77fbf6feb53be359e0f193a4e;3b355908198285831108be57003bdfbd69a796cb		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-source-header-audit-py-original-line-43-a0f216c648c1	history-changed-since-review-python-test-black-and-ruff-1a5f8633d2e1	src/amd/r300/vulkan/tests/r3v_source_header_audit.py	original line 43	1	1	1	0	0	1	1	present	4	3742009c13db4a63b0bcfdb37b1e8f2bc5d04e40;ef9a7d3a730fefda515635117e1a34f4eca5e07b;25f47cfc2587ae7d59009f0c9a02ea0338e399ee;ffee75be0646f5b9f4dab7abfd84e8746678028f		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-delivery-route-h-enum-r300-delivery-route-580d304dbc59	history-current-path-missing-warning-clean-driver-build-and-focused-test-ca6057482616	src/amd/r300/common/r300_delivery_route.h	enum r300 delivery route	2	2	2	0	0	0	2	missing	0			warning-clean-driver-build-and-focused-test	current-path-missing	locate-replacement-or-prove-supersession
work-r300-r2vb-producer-manifest-c-main-int-argc-char-argv-5d7a41403dd9	history-changed-since-review-warning-clean-driver-build-and-focused-test-e162f6d1433a	src/amd/r300/common/r300_r2vb_producer_manifest.c	main int argc char argv	1	1	1	0	0	1	1	present	3	13a7613d9607af74e40127022979e901d9eef549;4bd28d4e6ddda782e109e29e10d87116f4a45365;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-r2vb-producer-manifest-check-py-def-validate-outdir-path-bfd931d37bd4	history-changed-since-review-python-test-black-and-ruff-f21f1786007a	src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py	def validate outdir path have b3sum bool none	2	1	1	0	0	1	1	present	1	df19f9f8ce039d894ee7bf5ed0158a873b5720e7	df19f9f8ce039d894ee7bf5ed0158a873b5720e7	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r300-r2vb-producer-pass-c-int-3d9d833517b2	history-changed-since-review-warning-clean-driver-build-and-focused-test-0804750d029c	src/amd/r300/common/r300_r2vb_producer_pass.c	int	1	1	1	0	0	1	1	present	10	13a7613d9607af74e40127022979e901d9eef549;4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7;67ab87ab156a8df979e6af13a3c33e18c804355c;dd879200731e8a3b717fcf95dd5f78d5fd1e3a7f;6594b309ef5ccb3945196308926ce1a2aa893e94;ac11072b3279364cb257784f8129c9aa4fa3df39		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-procedure-md-original-line-38-592b332c4c53	history-changed-since-review-documentation-symbol-and-link-check-347f712a80ac	docs/hardware/r3v-native-attended-producer-procedure.md	original line 38	1	1	1	0	0	1	1	present	7	cb3d078ed417e2b566f3f2eb30dad89ca3f552f7;4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;5e58d1a41314479752bd9e4d865bf69b4c5793ee;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-procedure-md-original-line-53-ee6f9ff6087b	history-changed-since-review-documentation-symbol-and-link-check-347f712a80ac	docs/hardware/r3v-native-attended-producer-procedure.md	original line 53	1	1	1	0	0	1	1	present	7	cb3d078ed417e2b566f3f2eb30dad89ca3f552f7;4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;5e58d1a41314479752bd9e4d865bf69b4c5793ee;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-procedure-md-original-line-56-9913e54a1b70	history-changed-since-review-documentation-symbol-and-link-check-347f712a80ac	docs/hardware/r3v-native-attended-producer-procedure.md	original line 56	1	1	1	0	0	1	1	present	7	cb3d078ed417e2b566f3f2eb30dad89ca3f552f7;4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;5e58d1a41314479752bd9e4d865bf69b4c5793ee;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-procedure-md-original-line-67-9ceedfd0aab8	history-changed-since-review-documentation-symbol-and-link-check-347f712a80ac	docs/hardware/r3v-native-attended-producer-procedure.md	original line 67	1	1	1	0	0	1	1	present	7	cb3d078ed417e2b566f3f2eb30dad89ca3f552f7;4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;5e58d1a41314479752bd9e4d865bf69b4c5793ee;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-c-original-line-2-322788f83112	history-changed-since-review-warning-clean-driver-build-and-focused-test-013a8ba7586a	src/amd/r300/vulkan/tests/r3v_native_attended_producer.c	original line 2	1	1	1	0	0	1	1	present	3	4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-c-original-line-324-d7af9151b924	history-changed-since-review-warning-clean-driver-build-and-focused-test-013a8ba7586a	src/amd/r300/vulkan/tests/r3v_native_attended_producer.c	original line 324	1	1	1	0	0	1	1	present	3	4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-c-original-line-365-138a10357fc1	history-changed-since-review-warning-clean-driver-build-and-focused-test-013a8ba7586a	src/amd/r300/vulkan/tests/r3v_native_attended_producer.c	original line 365	1	1	1	0	0	1	1	present	3	4bd28d4e6ddda782e109e29e10d87116f4a45365;73949599fe6c6eaf1c628f6397d7a131fc3d4805;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-cell-c-r3v-native-record-direct-write-vkcommandbuffer-a4f0332c89b9	history-changed-since-review-warning-clean-driver-build-and-focused-test-f82aee834d1a	src/amd/r300/vulkan/r3v_native_cell.c	r3v native record direct write vkcommandbuffer commandbuffer	1	1	1	0	0	1	1	present	51	4bd28d4e6ddda782e109e29e10d87116f4a45365;cd28064499a006a46f50f72e39c9c69dab87a7c8;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;f3908552caa66be265973da927882d9e92ce6c77;d728839da82e54829f0a2d8005d735c341ed9d95;3757172d5357cd91e512d0cbbbf0f066c4caf77b;d98b0d511f769eae642039b0c58998194b354b07;6e0eb8abf7184d3f0c848a7c63aad5605622916f;f0041520a6dde7486d1d1cd1afda1b8390c80431;ab0615df41c9fe69a2bb5b902ef4371d8c26b623;67ab87ab156a8df979e6af13a3c33e18c804355c;72f79f2c1a39fc65803eeaae870aced6d480a811;fe97343a914ab505bd65be95b129679f7155f38c;e82f3e8aa63f7ed9c2e80f53b78c38d981b0efa9;b5944bc15e925156ca910369ce1f4107b2f3ceb3;dd879200731e8a3b717fcf95dd5f78d5fd1e3a7f;428f6dcbb0e1cd71417e1169c385f9e62f2ac0b7;e50678009138c99f30b83aea23ae083213b8a58c;6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;a190f69df686f6558b0e3ef847ef62793ffcaf50;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;300a75557165c988818944e1fef1157d847406bc;ebc8348c2ec8951c28056c17b036a365856cd12a;0f807535cfda5bf35b33bd8869a80d5480b566e4;7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-memory-properties-contract-h-original-line-102-4da9a63a7d1e	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/r3v_memory_properties_contract.h	original line 102	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-memory-properties-contract-h-original-line-2-10360bcf6406	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/r3v_memory_properties_contract.h	original line 2	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-memory-properties-contract-h-original-line-28-838defddb661	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/r3v_memory_properties_contract.h	original line 28	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-memory-properties-contract-test-c-original-line-10-48af69cc2b19	history-changed-since-review-warning-clean-driver-build-and-focused-test-78a56d53695c	src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c	original line 10	1	1	1	0	0	1	1	present	1	cbe9d2597cdfecf75e6cee9653a499a61957f894	cbe9d2597cdfecf75e6cee9653a499a61957f894	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-memory-properties-contract-test-c-original-line-2-3e3b0e7aab3c	history-changed-since-review-warning-clean-driver-build-and-focused-test-78a56d53695c	src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c	original line 2	1	1	1	0	0	1	1	present	1	cbe9d2597cdfecf75e6cee9653a499a61957f894	cbe9d2597cdfecf75e6cee9653a499a61957f894	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-radeon-noop-drm-shim-c-test-fd-identity-fallback-int-e13ba3089bd0	history-changed-since-review-warning-clean-build-and-focused-test-7f57ee9e3c1d	src/amd/drm-shim/radeon_noop_drm_shim.c	test fd identity fallback int fd uint16 t expected device id	1	1	1	0	0	1	1	present	6	1ade6f743b0c204a27ba88e6e73852cbb89bce80;c6dbe54869e151f93f0bee8c7752ac0501dc43af;918de2300b09090fe306e171b1c3f9bcec72dd65;400df9e74aeacc6917410a887a3bf33bf5fda167;e52ba950b00cc9449acb20a433b687ee97b8bfb6;7cc2fad09eac2f38dd1cbec2a26f32c7a1366f1b		warning-clean-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-meson-build-if-with-tests-and-cc-get-define-cc12c9010c0c	history-changed-since-review-configure-build-and-artifact-check-e3b5f9007219	src/amd/drm-shim/meson.build	if with tests and cc get define	1	1	1	0	0	1	1	present	8	1ade6f743b0c204a27ba88e6e73852cbb89bce80;76df5bc7358b88fd6751ad5f8413f2383338ae6d;918de2300b09090fe306e171b1c3f9bcec72dd65;400df9e74aeacc6917410a887a3bf33bf5fda167;e52ba950b00cc9449acb20a433b687ee97b8bfb6;7cc2fad09eac2f38dd1cbec2a26f32c7a1366f1b;0b426c293ff1703e8fd887d18c69df959451f2c7;e7c80fe34c480cd632acb6b0ea8e3477a92dad43		configure-build-and-artifact-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-producer-cell-harness-c-original-line-193-3a7b2ba42b7b	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 193	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-cell-harness-c-original-line-2-24aa25c7d589	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 2	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-cell-harness-c-original-line-561-aa6960905b4e	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 561	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-cell-harness-c-original-line-10-1831b5e000fc	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 10	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-cell-harness-c-original-line-175-5b56169b5d10	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 175	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-cell-harness-c-original-line-334-c38a65a30c96	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_producer_cell_harness.c	original line 334	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-drm-shim-c-copy-open-how-argument-const-struct-open-0ef18f8ff812	history-changed-since-review-warning-clean-build-and-focused-test-0a52c1b51789	src/drm-shim/drm_shim.c	copy open how argument const struct open how how size t how size	1	1	1	0	0	1	1	present	2	0b52c740d47f9aa978dc3b533d0abff921e82d28;05023afc27fcc9fb0637ecacfa425d9fc4263a81		warning-clean-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-drm-shim-c-direct-synthetic-path-map-at-int-dirfd-4849143fceb5	history-changed-since-review-warning-clean-build-and-focused-test-0a52c1b51789	src/drm-shim/drm_shim.c	direct synthetic path map at int dirfd const char path	1	1	1	0	0	1	1	present	2	0b52c740d47f9aa978dc3b533d0abff921e82d28;05023afc27fcc9fb0637ecacfa425d9fc4263a81		warning-clean-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-drm-shim-c-external-synthetic-transition-at-alloc-int-dirfd-8965b43e7535	history-changed-since-review-warning-clean-build-and-focused-test-0a52c1b51789	src/drm-shim/drm_shim.c	external synthetic transition at alloc int dirfd const char path	1	1	1	0	0	1	1	present	2	0b52c740d47f9aa978dc3b533d0abff921e82d28;05023afc27fcc9fb0637ecacfa425d9fc4263a81		warning-clean-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-radeon-noop-drm-shim-residue-check-py-original-line-37-cd8d22bf43df	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/drm-shim/tests/radeon_noop_drm_shim_residue_check.py	original line 37	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-radeon-noop-drm-shim-residue-check-selftest-py-original-line-6ce9526488d6	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/drm-shim/tests/radeon_noop_drm_shim_residue_check_selftest.py	original line 57	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-radeon-noop-drm-shim-residue-check-selftest-py-original-line-c503f34a2d86	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/drm-shim/tests/radeon_noop_drm_shim_residue_check_selftest.py	original line 65	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-producer-arming-runner-c-original-line-2-783a9535fddd	history-changed-since-review-warning-clean-driver-build-and-focused-test-4a4fb80431fa	src/amd/r300/vulkan/tests/r3v_native_producer_arming_runner.c	original line 2	1	1	1	0	0	1	1	present	2	4bd28d4e6ddda782e109e29e10d87116f4a45365;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-producer-arming-runner-c-original-line-28-6f1c1632a879	history-changed-since-review-warning-clean-driver-build-and-focused-test-4a4fb80431fa	src/amd/r300/vulkan/tests/r3v_native_producer_arming_runner.c	original line 28	1	1	1	0	0	1	1	present	2	4bd28d4e6ddda782e109e29e10d87116f4a45365;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-producer-arming-runner-c-original-line-82-a9d6eeeed803	history-changed-since-review-warning-clean-driver-build-and-focused-test-4a4fb80431fa	src/amd/r300/vulkan/tests/r3v_native_producer_arming_runner.c	original line 82	1	1	1	0	0	1	1	present	2	4bd28d4e6ddda782e109e29e10d87116f4a45365;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-producer-arming-runner-check-py-original-line-38-bd421692ef25	history-changed-since-review-python-test-black-and-ruff-f1479b8ce858	src/amd/r300/vulkan/tests/r3v_native_producer_arming_runner_check.py	original line 38	1	1	1	0	0	1	1	present	2	4bd28d4e6ddda782e109e29e10d87116f4a45365;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-producer-procedure-md-carrier-expected-extent-compar-3d67ef27ff9b	history-changed-since-review-documentation-symbol-and-link-check-5328eae180a9	docs/hardware/r3v-native-attended-producer-procedure.md	carrier expected extent compare tail poison retention and refusal of	3	1	1	0	0	1	1	present	5	73949599fe6c6eaf1c628f6397d7a131fc3d4805;5e58d1a41314479752bd9e4d865bf69b4c5793ee;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;e9307acc45eee02601f02b3131cb9ce20fe5be27;df19f9f8ce039d894ee7bf5ed0158a873b5720e7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-cell-c-r3v-native-producer-cell-install-struct-845eaa0bae88	history-changed-since-review-warning-clean-driver-build-and-focused-test-55f45ecaaffb	src/amd/r300/vulkan/r3v_native_cell.c	r3v native producer cell install struct r3v native cmd buffer cmd buffer	1	1	1	0	0	1	1	present	50	cd28064499a006a46f50f72e39c9c69dab87a7c8;3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83;f3908552caa66be265973da927882d9e92ce6c77;d728839da82e54829f0a2d8005d735c341ed9d95;3757172d5357cd91e512d0cbbbf0f066c4caf77b;d98b0d511f769eae642039b0c58998194b354b07;6e0eb8abf7184d3f0c848a7c63aad5605622916f;f0041520a6dde7486d1d1cd1afda1b8390c80431;ab0615df41c9fe69a2bb5b902ef4371d8c26b623;67ab87ab156a8df979e6af13a3c33e18c804355c;72f79f2c1a39fc65803eeaae870aced6d480a811;fe97343a914ab505bd65be95b129679f7155f38c;e82f3e8aa63f7ed9c2e80f53b78c38d981b0efa9;b5944bc15e925156ca910369ce1f4107b2f3ceb3;dd879200731e8a3b717fcf95dd5f78d5fd1e3a7f;428f6dcbb0e1cd71417e1169c385f9e62f2ac0b7;e50678009138c99f30b83aea23ae083213b8a58c;6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;a190f69df686f6558b0e3ef847ef62793ffcaf50;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;300a75557165c988818944e1fef1157d847406bc;ebc8348c2ec8951c28056c17b036a365856cd12a;0f807535cfda5bf35b33bd8869a80d5480b566e4;7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
