path_token	bundle_name	alias	sealed	note
src/re/r300/results/r2vb-computed-varying-delivery-admission-rs482-20260802	r2vb-computed-varying-delivery-admission-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-grid-ladder-delivery-rs482-20260801	r2vb-grid-ladder-delivery-rs482-20260801	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-one-row-raster-stop-discriminator-rs482-20260801	r2vb-one-row-raster-stop-discriminator-rs482-20260801	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-plan-focused-parity-stale-vap-strike-rs482-20260716T223837Z	r2vb-plan-focused-parity-stale-vap-strike-rs482-20260716T223837Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-plan-shadow-parity-closure-rs482-20260716T232707Z	r2vb-plan-shadow-parity-closure-rs482-20260716T232707Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-plan-shadow-parity-rs482-20260716T113024Z	r2vb-plan-shadow-parity-rs482-20260716T113024Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-plan-shadow-parity-rs482-20260716T201329Z	r2vb-plan-shadow-parity-rs482-20260716T201329Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-points-topology-delivery-rs482-20260802	r2vb-points-topology-delivery-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-signflip-source-read-ulp-rs482-20260723	r2vb-signflip-source-read-ulp-rs482-20260723	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-standing-route-and-draw-bridge-rs482-20260802	r2vb-standing-route-and-draw-bridge-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-typed-source-domain-equivalence-rs482-20260802	r2vb-typed-source-domain-equivalence-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-width-color-render-axis-rs482-20260801	r2vb-width-color-render-axis-rs482-20260801	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-width-row-frontier-rs482-20260723	r2vb-width-row-frontier-rs482-20260723	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r300-tcl-bypass-vtx-check-color0-width-transition-rs482	r300-tcl-bypass-vtx-check-color0-width-transition-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r300-vertex-texture-reachability-rs482-20260801	r300-vertex-texture-reachability-rs482-20260801	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-command-slice-first-target-run-rs482	r3v-command-slice-first-target-run-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-hazard-free-conformance-slices-first-target-run-rs482	r3v-hazard-free-conformance-slices-first-target-run-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-composed-render-sample-silicon-pass-rs482	r3v-native-composed-render-sample-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-compute-identity-carrier-cell-first-delivery-rs482	r3v-native-compute-identity-carrier-cell-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-fetched-gpu-producer-route-f32-2-delivery-rs482	r3v-native-fetched-gpu-producer-route-f32-2-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-fetched-gpu-producer-route-f32-3-delivery-rs482	r3v-native-fetched-gpu-producer-route-f32-3-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-fetched-gpu-producer-route-first-delivery-rs482	r3v-native-fetched-gpu-producer-route-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-layered-and-height-one-texture-silicon-pass-rs482	r3v-native-layered-and-height-one-texture-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-msaa-resolve-downsample-semantics-rs482	r3v-native-msaa-resolve-downsample-semantics-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-forced-carrier-tc1-receipt-rs482	r3v-native-noperspective-forced-carrier-tc1-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-mixed-carrier-receipt-rs482	r3v-native-noperspective-mixed-carrier-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-partial-clip-carrier-receipt-rs482	r3v-native-noperspective-partial-clip-carrier-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-production-route-receipt-rs482	r3v-native-noperspective-production-route-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-public-partial-clip-fallback-receipt-rs482	r3v-native-noperspective-public-partial-clip-fallback-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-noperspective-q-lane-carrier-receipt-rs482	r3v-native-noperspective-q-lane-carrier-receipt-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-public-flat-color0-two-draw-first-delivery-rs482	r3v-native-public-flat-color0-two-draw-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-public-flat-two-draw-first-delivery-rs482	r3v-native-public-flat-two-draw-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-public-gpu-producer-route-first-delivery-rs482	r3v-native-public-gpu-producer-route-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-public-two-draw-first-delivery-rs482	r3v-native-public-two-draw-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-rs-tex-adj-probe-classification-rs482	r3v-native-rs-tex-adj-probe-classification-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-sampled-bgra-lane-order-silicon-pass-rs482	r3v-native-sampled-bgra-lane-order-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-sampled-descriptor-cell-silicon-pass-rs482	r3v-native-sampled-descriptor-cell-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-sampled-split-row-addressing-silicon-pass-rs482	r3v-native-sampled-split-row-addressing-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-scaling-blit-pipeline-barrier-silicon-pass-rs482	r3v-native-scaling-blit-pipeline-barrier-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-secondary-replay-pipeline-barrier-first-silicon-pass-rs482	r3v-native-secondary-replay-pipeline-barrier-first-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-smoke-triangle-plan-replay-first-silicon-pass-rs482	r3v-native-smoke-triangle-plan-replay-first-silicon-pass-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-burst-float2-tuple-rs482	r3v-native-status-load-burst-float2-tuple-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-cleanboot-delayed-census-rs482	r3v-native-status-load-cleanboot-delayed-census-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-delayed-census-window-sweep-rs482	r3v-native-status-load-delayed-census-window-sweep-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-draw-count-sweep-rs482	r3v-native-status-load-draw-count-sweep-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-observer-controls-rs482	r3v-native-status-load-observer-controls-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-status-load-serial-float2-tuple-rs482	r3v-native-status-load-serial-float2-tuple-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-two-pass-concatenation-first-delivery-rs482	r3v-native-two-pass-concatenation-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-varying-triangle-cell-first-delivery-rs482	r3v-native-varying-triangle-cell-first-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-native-zb-depth-control-unobserved-debut-rs482	r3v-native-zb-depth-control-unobserved-debut-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-object-management-view-rows-measured-rs482	r3v-object-management-view-rows-measured-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-render-shape-family-seven-arm-delivery-rs482	r3v-render-shape-family-seven-arm-delivery-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r3v-submission-slices-7-10-closed-gate-target-run-rs482	r3v-submission-slices-7-10-closed-gate-target-run-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rad06-corpus-reason-census-rs482-20260803	rad06-corpus-reason-census-rs482-20260803	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/radeon-mutate-dev-final-staging-snapshot-rs482-20260803	radeon-mutate-dev-final-staging-snapshot-rs482-20260803	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/recur40-delivery-rs480-refreeze-20260714T220204Z	recur40-delivery-rs480-refreeze-20260714T220204Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480-gpu-reset-semantics-no-submit-rs482-20260802	rs480-gpu-reset-semantics-no-submit-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480-rb3d-dstcache-ctlstat-armed-debut-rs482	rs480-rb3d-dstcache-ctlstat-armed-debut-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480-sigbus-refault-cell-nonrun-rs482-20260802	rs480-sigbus-refault-cell-nonrun-rs482-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480-zb-zcache-ctlstat-armed-debut-rs482	rs480-zb-zcache-ctlstat-armed-debut-rs482	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_0019_pll_hazard_live_read_20260609T172724Z	rs480_0019_pll_hazard_live_read_20260609T172724Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_cpme_inject_increment1_silicon_20260605	rs480_cpme_inject_increment1_silicon_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_cpme_overlay_vs_firmware_byteexact_20260605	rs480_cpme_overlay_vs_firmware_byteexact_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_dp4_substrate_current_debug_driver_revalidation_20260610T094349Z	rs480_dp4_substrate_current_debug_driver_revalidation_20260610T094349Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_dp4_workgroup_size_count_falsification_20260605	rs480_dp4_workgroup_size_count_falsification_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_fp32_rt_unsupported_20260605	rs480_fp32_rt_unsupported_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_mc_bframe_average_weight_in_color_silicon_20260611T002709Z	rs480_g3dvl_mc_bframe_average_weight_in_color_silicon_20260611T002709Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_mc_motion_vector_pipeline_verified_20260611T095800Z	rs480_g3dvl_mc_motion_vector_pipeline_verified_20260611T095800Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_mc_prediction_cap_sampler_independent_20260611T013046Z	rs480_g3dvl_mc_prediction_cap_sampler_independent_20260611T013046Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_nr1_stage1_row_bias_hardware_recheck_20260610T164127Z	rs480_g3dvl_nr1_stage1_row_bias_hardware_recheck_20260610T164127Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_nr1_stage1_write_firstcol_channel_shift_20260610T100000Z	rs480_g3dvl_nr1_stage1_write_firstcol_channel_shift_20260610T100000Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_g3dvl_stage2_texel_pair_row_low_fetch_map_20260610T203525Z	rs480_g3dvl_stage2_texel_pair_row_low_fetch_map_20260610T203525Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_hybrid_vertex_mvp_4xdp4_fragment_alu_16of16_20260610T094944Z	rs480_hybrid_vertex_mvp_4xdp4_fragment_alu_16of16_20260610T094944Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_parked_client_admission_rs482_20260803T031500Z	rs480_parked_client_admission_rs482_20260803T031500Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_parked_gem_placement_discriminator_rs482_20260804T041115Z	rs480_parked_gem_placement_discriminator_rs482_20260804T041115Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_sigbus_refault_fire_rs482_20260803T030621Z	rs480_sigbus_refault_fire_rs482_20260803T030621Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_vulkan_compute_dp4_e2e_20260605	rs480_vulkan_compute_dp4_e2e_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_wb_3d_journals_20260610	rs480_wb_3d_journals_20260610	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs480_wb_instrumentation_workbench_20260610	rs480_wb_instrumentation_workbench_20260610	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-cs-ioctl-blocking-path-trace	rs482-cs-ioctl-blocking-path-trace	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-current-tip-reachability-verdict-20260802	rs482-current-tip-reachability-verdict-20260802	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-exa-2d-field-exposure	rs482-exa-2d-field-exposure	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-gradient-hardware-validation-20260617	rs482-glamor-gradient-hardware-validation-20260617	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-radial-fp24-floor-fp32-reference-20260617	rs482-glamor-radial-fp24-floor-fp32-reference-20260617	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-radial-general-circle-test-cutoff-20260618	rs482-glamor-radial-general-circle-test-cutoff-20260618	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-radial-general-repeatnormal-dp4-wrap-20260618	rs482-glamor-radial-general-repeatnormal-dp4-wrap-20260618	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-radial-general-rsq-newton-seam-20260618	rs482-glamor-radial-general-rsq-newton-seam-20260618	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-glamor-radial-snap-pixel-grid-exact-20260618	rs482-glamor-radial-snap-pixel-grid-exact-20260618	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-gtt-pressure-campaign-eviction-boundary	rs482-gtt-pressure-campaign-eviction-boundary	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-gtt-pressure-idle-session-boundary-rerun	rs482-gtt-pressure-idle-session-boundary-rerun	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-pll-write-path-force-vip-discriminator	rs482-pll-write-path-force-vip-discriminator	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-prepared-transport-census-coverage	rs482-prepared-transport-census-coverage	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-r2vb-pervtx-ptsize-deadend-patches-20260622	rs482-r2vb-pervtx-ptsize-deadend-patches-20260622	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-radeontop-forced-mmio-append-boundary	rs482-radeontop-forced-mmio-append-boundary	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-radeontop-forced-mmio-evidence-v2	rs482-radeontop-forced-mmio-evidence-v2	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-radeontop-lane-load-discrimination	rs482-radeontop-lane-load-discrimination	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-raw-cs-placed-vap-correlation	rs482-raw-cs-placed-vap-correlation	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-rb2d-exposure-sweep	rs482-rb2d-exposure-sweep	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-rb2d-microsecond-resolution	rs482-rb2d-microsecond-resolution	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-rb2d-sampling-and-route-bounds	rs482-rb2d-sampling-and-route-bounds	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-rbbm-status-exposure-map	rs482-rbbm-status-exposure-map	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-rbbm-status-fill-load-second-boot	rs482-rbbm-status-fill-load-second-boot	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-status-census-workload-class-contrast	rs482-status-census-workload-class-contrast	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-busy-occupancy-vs-burst-depth	rs482-vap-busy-occupancy-vs-burst-depth	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-census-fetch-width-contrast	rs482-vap-census-fetch-width-contrast	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-census-forced-clock-lease-unenforceable	rs482-vap-census-forced-clock-lease-unenforceable	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-census-idle-extended-window	rs482-vap-census-idle-extended-window	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-census-minor1-idle-static	rs482-vap-census-minor1-idle-static	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-census-under-fetch-live-signal	rs482-vap-census-under-fetch-live-signal	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-fetch-width-burst-replicated-pair	rs482-vap-fetch-width-burst-replicated-pair	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-fetch-width-replicated-pair	rs482-vap-fetch-width-replicated-pair	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vap-under-fill-contrast	rs482-vap-under-fill-contrast	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-vram-gtt-capacity-identity-campaign	rs482-vram-gtt-capacity-identity-campaign	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482-xorg-radial-cone-domain-policy-qualification-20260804	rs482-xorg-radial-cone-domain-policy-qualification-20260804	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_combios_igp_tables_vbios_regwrite_cp_class_umr_reconcile_20260603T214814Z	rs482_combios_igp_tables_vbios_regwrite_cp_class_umr_reconcile_20260603T214814Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_combios_sclk_cntl_force_on_decode_20260608T082200Z	rs482_combios_sclk_cntl_force_on_decode_20260608T082200Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_cpme_conserved_block_lineage_and_pll_clock_table_20260603T233933Z	rs482_cpme_conserved_block_lineage_and_pll_clock_table_20260603T233933Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_dp4_uint7_int8_exactness_20260605	rs482_dp4_uint7_int8_exactness_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_fp16_pow2_carry_exactness_20260607	rs482_fp16_pow2_carry_exactness_20260607	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_fp16_pow2_carry_exactness_20260611T211753Z	rs482_fp16_pow2_carry_exactness_20260611T211753Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_fp16_pow2_carry_exactness_20260611T211815Z	rs482_fp16_pow2_carry_exactness_20260611T211815Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_fp16_pow2_carry_exactness_20260611T215443Z	rs482_fp16_pow2_carry_exactness_20260611T215443Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_l3	rs482_l3	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_route_dispatch_timing	rs482_route_dispatch_timing	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_sideport_chain_register_access_mechanism_and_cp_class_discriminator_20260603T222448Z	rs482_sideport_chain_register_access_mechanism_and_cp_class_discriminator_20260603T222448Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_substrate_conjectures_20260605	rs482_substrate_conjectures_20260605	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/rs482_vbios_int10_disasm_and_combios_table_gap_20260603T185756Z	rs482_vbios_int10_disasm_and_combios_table_gap_20260603T185756Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/spill1-carry-split-rs480-refreeze-20260714T215755Z	spill1-carry-split-rs480-refreeze-20260714T215755Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/swtcl-clear-fan-truncation-rs482-20260723	swtcl-clear-fan-truncation-rs482-20260723	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/swtcl-repeated-clear-exterior-alias-rs482-20260804	swtcl-repeated-clear-exterior-alias-rs482-20260804	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/swtcl-stale-us-current-stack-control-integrity-seal-rs482-20260726	swtcl-stale-us-current-stack-control-integrity-seal-rs482-20260726	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/swtcl-stale-us-current-stack-control-rs482-20260726	swtcl-stale-us-current-stack-control-rs482-20260726	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
